"ORF","Gene","Control Median","Control STD","Control Localization","Repeat 1 Median","Repeat 1 STD","Repeat 1 Localization","Repeat 2 Median","Repeat 2 STD","Repeat 2 Localization","DTT Median","DTT STD","DTT FoldChange","DTT Localization","H2O2 Median","H2O2 STD","H2O2 FoldChange","H2O2 Localization","Starvation Median","Starvation STD","Starvation FoldChange","Starvation Localization","Description"
"YGR151C","YGR151C",16.85,4.02568531019048,"below threshold",17.376875,4.06341521714056,"below threshold","16.336099999999998","3.9167401062230001","below threshold","15.06","5.66","0.89","cytosol","17.899999999999999","4.55","1.06","cytosol","16.309999999999999","3.37","0.96","cytosol","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF RSR1/BUD1/YGR152C"
"YOL127W","RPL25",15.85,4.19231183835184,"below threshold",17.3770275,4.33695720987205,"below threshold","14.336206000000001","3.7104344089857402","below threshold","17.239999999999998","5.73","1.08","cytosol","16.41","2.93","1.03","cytosol","21.55","2.36","1.35","cytosol","Primary rRNA-binding ribosomal protein component of the large (60S) ribosomal subunit, has similarity to E. coli L23 and rat L23a ribosomal proteins; binds to 26S rRNA via a conserved C-terminal motif"
"YBL059W","YBL059W",19.36,5.04143188693657,"below threshold",17.3777635,4.53296721105218,"below threshold","21.350649000000001","5.9191221867300001","cytosol","19.489999999999998","6.95","1","cytosol","15.75","2.8","0.81","cytosol","18.43","3.54","0.95","cytosol","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YML036W","CGI121",18.04,3.71488152370905,"below threshold",17.380027,3.46694511318186,"below threshold","18.709434999999999","3.8642024782703199","below threshold","15.18","5.85","0.84","cytosol","16.149999999999999","3.16","0.89","cytosol","16.48","4.75","0.91","cytosol","Protein involved in telomere uncapping and elongation as component of the KEOPS protein complex with Bud32p, Kae1p, Pcc1p, and Gon7p; also shown to be a component of the EKC protein complex; homolog of human CGI-121"
"YJL174W","KRE9",17.18,4.46380363479748,"below threshold",17.380392,4.45925658759868,"below threshold","17.0039625","4.4733469209034498","below threshold","17.98","6.77","1.04","cytosol","16.82","3.78","0.97","cytosol","20.5","21.51","1.19","cytosol","Glycoprotein involved in cell wall beta-glucan assembly; null mutation leads to severe growth defects, aberrant multibudded morphology, and mating defects"
"YGL026C","TRP5",16.92,3.64035346469501,"below threshold",17.3811445,3.68248734073898,"below threshold","16.4792405","3.57003035682866","below threshold","17.47","6.36","1.03","cytosol","20.059999999999999","3.83","1.18","cytosol","16.350000000000001","5.47","0.96","cytosol","Tryptophan synthase, catalyzes the last step of tryptophan biosynthesis; regulated by the general control system of amino acid biosynthesis"
"YGR008C","STF2",18.46,5.10456571961011,"below threshold",17.384977,4.43633723915047,"below threshold","19.542741500000002","5.3418983927742296","cytosol","16.02","5.23","0.86","cytosol","16.57","3.88","0.89","cytosol","17.2","3.21","0.93","cytosol","Protein involved in regulation of the mitochondrial F1F0-ATP synthase; Stf1p and Stf2p may act as stabilizing factors that enhance inhibitory action of the Inh1p protein"
"YDR008C","YDR008C",16.61,4.02959403851662,"below threshold",17.394905,4.76826185455693,"below threshold","15.846181","3.34764391972619","below threshold","15.85","5.23","0.95","cytosol","17.05","3.98","1.02","cytosol","20.97","4.5599999999999996","1.26","cytosol","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data"
"YDL069C","CBS1",16.67,3.79165854020885,"below threshold",17.396,3.7776982202399,"below threshold","15.953955000000001","3.66716224517373","below threshold","19.66","6.61","1.17","cytosol","15.35","2.48","0.92","cytosol","17.350000000000001","5.49","1.04","cytosol","Mitochondrial translational activator of the COB mRNA; membrane protein that interacts with translating ribosomes, acts on the COB mRNA 5'-untranslated leader"
"YEL041W","YEF1",17.37,3.53703322622986,"below threshold",17.396296,4.46189403275002,"below threshold","17.357718500000001","3.0725266968489802","below threshold","20.87","8.57","1.2","cytosol","18.61","3.09","1.07","cytosol","23.78","6.05","1.36","cytosol","ATP-NADH kinase; phosphorylates both NAD and NADH; homooctameric structure consisting of 60-kDa subunits; sequence similarity to Utr1p and Pos5p; overexpression complements certain pos5 phenotypes"
"YMR302C","YME2",16.54,4.22775431704293,"below threshold",17.397236,4.32263788786933,"below threshold","15.702266","3.5937812284829098","below threshold","14.25","4.1500000000000004","0.86","cytosol","14.92","2.79","0.9","cytosol","14.91","3.04","0.9","cytosol","Integral inner mitochondrial membrane protein with a role in maintaining mitochondrial nucleoid structure and number; mutants exhibit an increased rate of mitochondrial DNA escape; shows some sequence similarity to exonucleases"
"YDL080C","THI3",16.88,4.12370411975113,"below threshold",17.401785,4.65842049207981,"below threshold","16.368645000000001","3.3611295472566902","below threshold","17.11","5.64","1.01","cytosol","17.350000000000001","2.68","1.02","cytosol","16.2","2.84","0.95","cytosol","Probable alpha-ketoisocaproate decarboxylase, may have a role in catabolism of amino acids to long-chain and complex alcohols; required for expression of enzymes involved in thiamine biosynthesis"
"YAR069C","YAR069C",17.1,4.59653375581034,"below threshold",17.4041175,4.91097199512185,"below threshold","16.816027500000001","4.1801866208046601","below threshold","16.97","5.12","0.99","cytosol","13.89","3.41","0.81","cytosol","15.76","2.85","0.92","cytosol","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data"
"YCR008W","SAT4",17.06,3.69908271002591,"below threshold",17.4043525,3.85979181602566,"below threshold","16.732576000000002","3.5674328716567398","below threshold","16.489999999999998","6.91","0.96","cytosol","20.43","3.92","1.19","cytosol","16.57","2.89","0.97","cytosol","Ser/Thr protein kinase involved in salt tolerance; funtions in regulation of Trk1p-Trk2p potassium transporter; partially redundant with Hal5p; has similarity to Npr1p"
"YNL024C","YNL024C",16.98,3.46897323785768,"below threshold",17.4051035,3.44295040065678,"below threshold","16.577347","3.4687939875659799","below threshold","16.82","6.04","0.99","cytosol","14.51","2.2000000000000002","0.85","cytosol","17.25","3.38","1.01","cytosol","Putative protein of unknown function with seven beta-strand methyltransferase motif; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YNL024C is not an essential gene"
"YKL208W","CBT1",16.24,3.88712920769805,"below threshold",17.406862,3.66961087258845,"below threshold","15.098557","3.82637639133215","below threshold","16.18","4.13","0.99","cytosol","17.239999999999998","3.22","1.06","cytosol","15.73","3.83","0.96","cytosol","Protein involved in 5' end processing of mitochondrial COB, 15S_rRNA, and RPM1 transcripts; may also have a role in 3' end processing of the COB pre-mRNA; displays genetic interaction with cell cycle-regulated kinase Dbf2p"
"YMR122C","YMR122C",16.5,3.62071844568088,"below threshold",17.406927,3.57213519429365,"below threshold","15.620536","3.5917529897160398","below threshold","16.13","5.56","0.97","cytosol","14.9","2.56","0.9","cytosol","16.47","5.53","0.99","cytosol","Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YBR051W","YBR051W",17.12,4.0727048094922,"below threshold",17.409671,4.50889504354953,"below threshold","16.8581465","3.5784294974248199","below threshold","17.22","6.07","1","cytosol","16.28","4.4000000000000004","0.95","cytosol","15.96","3.86","0.93","cytosol","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partiallly overlaps the REG2/YBR050C regulatory subunit of the Glc7p type-1 protein phosphatase"
"YFR022W","ROG3",17.34,3.8555019581477,"below threshold",17.411514,3.1020088706247,"below threshold","17.285715","3.9421786673147801","below threshold","16.46","9.4","0.94","cytosol","18.34","4.18","1.05","cytosol","16.2","3.6","0.93","cytosol","Protein that binds the ubiquitin ligase Rsp5p via its 2 PY motifs; has similarity to Rod1p; mutation suppresses the temperature sensitivity of an mck1 rim11 double mutant; proposed to regulate the endocytosis of plasma membrane proteins"
"YNL242W","ATG2",16.56,3.73281909237993,"below threshold",17.4117815,3.88501644627974,"below threshold","15.710648000000001","3.38530485363037","below threshold","NA","NA","NA","technical problem","20.54","3.91","1.24","cytosol","16.38","4.9400000000000004","0.98","cytosol","Peripheral membrane protein required for vesicle formation during autophagy, pexophagy, and the cytoplasm-to-vaucole targeting (Cvt) pathway; involved in Atg9p cycling between the phagophore assembly site and mitochondria"
"YJL064W","YJL064W",15.72,3.82029786217982,"below threshold",17.4129965,3.59667369648394,"below threshold","14.048387999999999","3.3790879385412498","below threshold","17.14","5.57","1.08","cytosol","14.63","3.24","0.93","cytosol","16.32","4.3","1.03","cytosol","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps the verified gene YJL065C/DLS1"
"YPR201W","ARR3",15.87,4.30265717005069,"below threshold",17.4146035,4.48169547309652,"below threshold","14.346933999999999","3.68850401180875","below threshold","15.43","5.27","0.97","cytosol","13.82","3.24","0.87","cytosol","17.5","5.1100000000000003","1.1000000000000001","cytosol","Arsenite transporter of the plasma membrane, required for resistance to arsenic compounds; transcription is activated by Arr1p in the presence of arsenite"
"YMR194C-A","YMR194C-A",17.1,4.49459636805079,"below threshold",17.4181355,4.79395931752064,"below threshold","16.80228","4.1957729280302702","below threshold","16.97","6.44","0.99","cytosol","16.29","2.5299999999999998","0.95","cytosol","15.7","2.93","0.91","cytosol","Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YGL041C","YGL041C",17.8,3.89180912008295,"below threshold",17.420654,4.19493730748854,"below threshold","18.184966500000002","3.59281248823405","below threshold","15.87","5.62","0.89","cytosol","16.68","2.5299999999999998","0.93","cytosol","16.09","3.19","0.9","cytosol","Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YOR042W","CUE5",15.37,3.94844815223068,"below threshold",17.421629,3.87348009642945,"below threshold","13.324111","3.37813447333285","below threshold","16.21","6.46","1.05","cytosol","17.18","3.45","1.1100000000000001","cytosol","17","6.78","1.1000000000000001","cytosol","Protein containing a CUE domain that binds ubiquitin, which may facilitate intramolecular monoubiquitination; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern"
"YBR148W","YSW1",16.77,4.66912519366665,"below threshold",17.424242,4.11013933345736,"below threshold","16.135999999999999","4.7145047877307498","below threshold","19.11","6.38","1.1299999999999999","cytosol","15.9","3.95","0.94","cytosol","14.8","3.55","0.88","cytosol","Protein required for normal prospore membrane formation; interacts with Gip1p, which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane"
"YBR097W","VPS15",18.26,4.91154827062923,"punctate",17.424355,3.40160670591545,"punctate","19.108196","5.3418043832037201","punctate","20.95","7.88","1.1399999999999999","punctate","18.97","3.15","1.03","punctate","23.26","4.62","1.27","punctate","Myristoylated serine/threonine protein kinase involved in vacuolar protein sorting; functions as a membrane-associated complex with Vps34p; active form recruits Vps34p to the Golgi membrane; interacts with the GDP-bound form of Gpa1p"
"YAL027W","SAW1",16.88,4.0505406553825,"below threshold",17.425905,4.26721921019263,"below threshold","16.356829000000001","3.57520915953633","below threshold","17.46","6.28","1.03","cytosol","17.64","3.32","1.04","cytosol","13.96","3.37","0.82","cytosol","Protein involved in Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during double-strand break repair via single-strand annealing; green fluorescent protein (GFP)-fusion protein localizes to the nucleus"
"YOR076C","SKI7",16.97,4.30821060664974,"below threshold",17.427927,3.86849764704681,"below threshold","16.522472","4.4818719094750596","below threshold","17.25","6.24","1.01","cytosol","17.57","3.72","1.03","cytosol","14.91","3.02","0.87","cytosol","Coupling protein that mediates interactions between the Ski complex and the cytoplasmic exosome during 3'-5' RNA degradation; eRF3-like domain targets nonstop mRNA for degradation; null mutants have superkiller phenotype"
